,smiles,score
143,CCN(CC)S(=O)(=O)C1=CC=C(C2=NN=C(SCC(=O)N3CCC4=CC=CC=C43)O2)C=C1,4.249676573363927
144,COC(=O)C1=CC=C(NC(=O)CSC2=NC3=CC=CC=C3N2S(=O)(=O)C2=CC(C)=CC(C)=C2)C(Cl)=C1,3.4026179578856643
145,CCCCCCCN1CCC(C2CCNCC2)CC1,3.528343377594708
146,CCN(CC)C(=O)CCC1=NN=C(CC2=CC=CC(C(F)(F)F)=C2)O1,4.2172296731403325
147,COC1=C(CC2=NOS(=O)N2)C=CC2=CC=CC=C12,3.4266799151584384
148,CC(=O)NC1=NC(C(=O)NC2=CC=C(N3CCCCC3)N=C2)=CS1,3.8548920714320607
149,COC1=CC(C=NN=C2SC=C(C3=CC(O)=CC=C3O)N2C2=CC=CC=C2)=CC=C1O,3.904789663501504
150,CC(C)NCC1=CC=C(CC2NC(=O)C(N(C)C(=O)C3=CC=C4C=CC=CC4=C3)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CCCCN)NC(=O)C(N)CSSCC(C(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC3=CC=C(O)C=C3)NC(=O)C(C(C)O)NC2=O)C=C1,4.99999931768697
151,CCS(=O)(=O)N1N=C(C2=CC=CC=C2)N=C1N,3.2378371759118134
152,O=S(CC1=CN(C2=CC=CC=C2)N=N1)C1=NN=C(C2=CC=C(Cl)C=C2)O1,4.0832055720757605
153,O=C(C1=NC=CC=C1F)N1CCN2N=C(COC3=CC=CC(F)=C3)C=C2C1,3.8385375613475534
154,CCCCC(NC(=O)C(CO)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CO)NC(C)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CN=CN1)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC1=CNC2=CC=CC=C12)C(=O)NCC(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(C(N)=O)C(C)C,4.999996508285984
155,C1=CC=C2SC(NC3=NCN(CC4=CC=C5OCOC5=C4)CN3)=NC2=C1,4.170237723423367
156,COC(=O)C1C(C2=CC=C(C)C=C2)CC2CCC1N2CC=CI,3.4349304024665455
157,COC1=CC2=C(C=C1OC)C(COC1=CC=C(F)C=C1)N(C(=O)C1=CC=CC(F)=C1)CC2,3.9425269705732178
158,COC1=CC=C(C(=O)N2CCC3(CCCN(C(=O)NC4=CC=CC(F)=C4)C3)CC2)C=C1,4.089749397564898
159,COC=C(C(=O)OC)C1=CC=CC=C1COC1=CC=CC(C2=NN(C(C)=O)C(C3=CC=C(Cl)C=C3)C2)=C1,4.263523635622148
160,CCC1=NN(CC2=CC=CC=C2)C(C(=O)NC2CC(C(=O)NCC(=O)OC)N(C(=O)C3=COC4=CC=CC=C34)C2)=C1,4.36982996595817
161,NC1=CC=C(OC2=NC=NC3=C2C=CN3CC2=CC=C(C(F)(F)F)C=C2)C=C1,3.905630543704907
162,O=C1NC2=CC=CC=C2CC12CCN(CCO)C2,3.854726962891855
163,CCCCCCCCCCCC=CCO,1.719349274807608
164,O=C(O)CCC1=NN2C(C(F)(F)F)=CC=NC2=N1,3.4369355383589553
165,CC1=CC=C(C)C(S(=O)(=O)C2=C3N=C(NCC4=CC=CS4)C4=C(C=CS4)N3N=N2)=C1,4.917762914942088
166,CNC1=NC(C2=CC=C(S(=O)(=O)N3CCCCC3)C=C2)=CS1,4.098869643127982
167,CCOC(=O)C1=C(C)N(CC(=O)N(C)C2=CC=C(OC)C=C2)C(C2=CC=CC=C2)=C1,3.3544829570611587
168,CC(=O)COC1=NN(C2=CC=CC=C2)C=N1,2.6151297631248216
169,CCCCN1N=C2C(=CC3=CC=CN=C3)CSCC2C1C1=CC=CN=C1,4.399763960743808
170,CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(=O)CNN1C(C2=CC=CC=C2Cl)=NC2=CC=CC=C2C1=O,4.481506012430133
171,CC1=CC=CN2C=C(CCNS(=O)(=O)C3=CC=CS3)N=C12,4.258854194713335
172,O=C(NC1=CC=C(C(=O)N2CCCC3=C(S(=O)(=O)O)NC4=C3C2=CC=C4)C=C1)C1=CC=CC=C1C1=CC=CC=C1,4.686762592928894
173,CC(C)C1=CC=CC(N=C(O)C2CC3CC3N2C(=O)CN2N=C(C(=N)O)C3=CC=NC=C32)=N1,4.071955881870191
174,N#CC1=C(NCC2CCCO2)OC(C2=CC=CC=C2)=N1,3.10335321811937
175,CCCCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCCCC)C(=O)CNC(=O)CN(CCCN)CCCNCCCN,4.4173725069374274
176,CC1(C)CCC(CN2CCN(C3=CC=C(C(=O)NS(=O)(=O)C4=CC=C(NC5CCC(NC6CCOCC6)CC5)C([N+](=O)[O-])=C4)C(OC4=CC5=C(C=C4F)NC=C5)=C3)CC2)=C(C2=CC=C(Cl)C=C2)C1,4.999116134812872
177,CCCCCC#CC1=NC(N)=C2N=CN(C3OC(CO)C(O)C3O)C2=N1,3.5406220598880283
178,COCCNC(=O)C1=CC(C2=CC=CC=C2)=NN1CC1=CC(C)=NO1,3.7564565151244103
179,O=C1NC2(CCCCCC2)C(=O)N1CC1=CC=C(Br)C=C1,2.4828086293899245
180,CCN(CC(=O)NC(C)C)CC1=NC(O)=C2C=C(Br)C=C(Br)C2=N1,3.8006403334988694
181,CC(=O)NC=C[S+]([O-])C1=C(C(=O)O)N2C(=O)C(C(C)O)C2C1,3.809704271461108
182,CCNC(=O)C1(C)CCN(CC2=CSC(C3=CC=CC=C3)=N2)C1,3.8450968765443023
183,O=C(O)COC1=CC=C(C(F)(F)F)C=C1C#CC1=CC=CC=C1Cl,2.9377581271582605
184,O=C(NCCC1=CC=CS1)C12COCC1CN(C1=NC=CC=N1)C2,4.163777728609876
185,CN=CNC1=CC=C(C2=CNC=N2)C=C1,3.3351139303477484
186,COC(CNC(=O)C1=COC=C1)C1=CC=CC(Cl)=C1,3.2700400632196023
187,CC1=NC(C)=C(C(=O)OCC2CC2)C(C2=CC=CC=C2[N+](=O)[O-])N1C(=O)OCCN(CCCC1=CC=CC=C1)CC1=CC=CC=C1,4.050474440639141
188,CC(C)C(NC(=O)C1(NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)CC2(S)CCCCC2)CCCCC1)C(=O)NC(CC(N)=O)C(=O)NC(CS)C(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(=O)NCC(N)=O,4.999954081918428
189,ClC1=CC=CC(Cl)=C1CN1CCN(C2=CC=CC=C2)CC1,2.9540848558015886
190,COC1=CC=CC(OC)=C1OC(=O)C(CCSC)N1CCCCCC1,2.309633100059995
191,CC1=NC(C)=C(C(=O)NNC(=O)C2=CSC(C3CCN(C(=O)CC4=CNC5=CC=CC=C45)CC3)=N2)S1,4.213651692549159
192,CC1=CC=C(CN(C(=O)COC2=CC=C(Cl)C=C2C)C2CCS(=O)(=O)C2)O1,3.959447786501004
193,CN(C1=NC(C2=CNC3=NC=CC=C23)=CC(=O)N1)C1CCCCC1,4.531148942375722
194,CC1=CC(COC2=CC=C(C(=O)NC3CN(S(C)(=O)=O)CC3C(=O)NO)C=C2)=C2C=CC=CC2=N1,4.999732245404749
195,CCOC1=CC=CC=C1C=C(NC(=O)C1=CC=CC=C1)C(=O)N(CC)CC,2.864338041806035
196,ClC1=CC=CC(Cl)=C1COC1=CC=NC=C1,1.9955719487448762
197,C1COCCOCC23CC4CC(C2)CC(COCCOCCO1)(C4)O3,2.899440083729571
198,CC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC1=CC=CC(I)=C1,3.2043982986927224
199,CC(=O)NC1=CC=C2C(=C1)C1=NC=NN1CC1=C(Cl)N=CN21,4.240944399049392
200,CC1=CC=C(NC2=NN=C(SC(C)C(=O)NCC3CCCO3)S2)C=C1C,4.150820886541377
201,CC(C)=C=CP(=O)(O)C1=CC=CC=C1,1.900523229252399
202,C=CCP(=O)(O)CNC(=O)C(CC(C)C)NC(=O)CCC(N)C(=O)O,4.265949537786067
203,CC1=CC(=O)C2=CC(OCC3=CC=CC=C3)=CC=C2O1,2.398694613105846
204,CCN(C(=O)CSC1=CC(C)=C2C=CC=CC2=N1)C1CCS(=O)(=O)C1,4.463861331956917
205,COC1=CC=C(CN2C=C(C(=O)NCCCCN)N=N2)C=C1Br,3.4023039231258414
206,COC1=CC=C(C2=NN(C3=CC=CC=C3)C[N+](C3=CC=C(OC)C=C3)=N2)C=C1,2.9740802201463756
207,CCN(CC(=O)NC)S(=O)(=O)C1=CC=C(C)C=C1,2.4098858256180113
208,NN1C(=S)NC2=C(C3=C(CCCC3)S2)C1=O,3.1655549578571565
